Statistical profiling result from debub-v8.log, (15552 ticks, 28 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
   7805   64.7%    /usr/local/lib/nodejs/bin/node
   2332   29.9%      Function: ^compileFunction node:vm:308:25
   1312   56.3%        Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
   1312  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
   1286   98.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     26    2.0%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
   1005   43.1%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
   1005  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
    529   52.6%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
    476   47.4%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
    334    4.3%      /usr/local/lib/nodejs/bin/node
     24    7.2%        /usr/local/lib/nodejs/bin/node
     17   70.8%          LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      8   47.1%            LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
      7   41.2%            Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      2   11.8%            LazyCompile: *Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      3   12.5%          Function: ^Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      3  100.0%            Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      2    8.3%          LazyCompile: *Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      2  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      1    4.2%          Function: ^Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      1  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      1    4.2%          Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/minimatch/minimatch.js:196:26
      1  100.0%            /usr/local/lib/nodejs/bin/node
     21    6.3%        LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
     11   52.4%          LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
     11  100.0%            LazyCompile: *RES /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/inflight/inflight.js:18:28
     10   47.6%          Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
     10  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
     18    5.4%        LazyCompile: *reduceToSingleString node:internal/util/inspect:1902:30
     18  100.0%          LazyCompile: *formatRaw node:internal/util/inspect:820:19
     17   94.4%            LazyCompile: *formatValue node:internal/util/inspect:745:21
      1    5.6%            Function: ^formatValue node:internal/util/inspect:745:21
     17    5.1%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
     15   88.2%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
     12   80.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      2   13.3%            Function: ^trySelf node:internal/modules/cjs/loader:441:17
      1    6.7%            LazyCompile: ~trySelf node:internal/modules/cjs/loader:441:17
      2   11.8%          Function: ^tryPackage node:internal/modules/cjs/loader:338:20
      2  100.0%            Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
     17    5.1%        Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:204:37
     17  100.0%          Function: ^optionsCallback /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:198:34
     17  100.0%            Function: ^corsMiddleware /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:203:35
     10    3.0%        LazyCompile: *quotedString /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:118:38
     10  100.0%          Function: ^pushSource /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:881:34
      6   60.0%            Function: ^append /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:394:26
      4   40.0%            Function: ^appendEscaped /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:416:40
     10    3.0%        Function: ^stat node:internal/modules/cjs/loader:151:14
      8   80.0%          Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      8  100.0%            Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      2   20.0%          Function: ^tryFile node:internal/modules/cjs/loader:384:17
      2  100.0%            Function: ^tryExtensions node:internal/modules/cjs/loader:400:23
      8    2.4%        Function: ^header /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/response.js:759:29
      4   50.0%          Function: ^send /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/response.js:107:25
      4  100.0%            Function: ^done /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/response.js:1011:27
      4   50.0%          Function: ^contentType /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/response.js:599:32
      4  100.0%            Function: ^send /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/response.js:107:25
      8    2.4%        Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      8  100.0%          Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      8  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      7    2.1%        LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:478:32
      7  100.0%          Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      6   85.7%            Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      1   14.3%            LazyCompile: *parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      7    2.1%        LazyCompile: *getStringWidth node:internal/util/inspect:2181:43
      7  100.0%          Function: ^groupArrayElements node:internal/util/inspect:1338:28
      4   57.1%            LazyCompile: *reduceToSingleString node:internal/util/inspect:1902:30
      3   42.9%            Function: ^reduceToSingleString node:internal/util/inspect:1902:30
      7    2.1%        LazyCompile: *formatProperty node:internal/util/inspect:1810:24
      7  100.0%          LazyCompile: *formatRaw node:internal/util/inspect:820:19
      5   71.4%            LazyCompile: *formatValue node:internal/util/inspect:745:21
      2   28.6%            Function: ^formatValue node:internal/util/inspect:745:21
      7    2.1%        Function: ^removeColors node:internal/util:76:22
      7  100.0%          Function: ^isBelowBreakLength node:internal/util/inspect:1878:28
      7  100.0%            Function: ^reduceToSingleString node:internal/util/inspect:1902:30
      7    2.1%        Function: ^compileFunction node:vm:308:25
      4   57.1%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
      4  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      3   42.9%          Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
      3  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
      6    1.8%        Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
      6  100.0%          Function: ^serveStatic /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/serve-static/index.js:72:31
      3   50.0%            LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/router/index.js:288:23
      3   50.0%            Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/router/layer.js:86:49
      5    1.5%        Function: ^normalize node:path:1127:12
      4   80.0%          Function: ^join node:path:1166:7
      2   50.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:208:81
      1   25.0%            Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
      1   25.0%            Function: ^makeAbs /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/common.js:199:18
      1   20.0%          Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
      1  100.0%            Function: ^serveStatic /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/serve-static/index.js:72:31
      5    1.5%        Function: ^Module node:internal/modules/cjs/loader:172:16
      5  100.0%          Function: ^Module._load node:internal/modules/cjs/loader:757:24
      4   80.0%            Function: ^Module.require node:internal/modules/cjs/loader:997:36
      1   20.0%            LazyCompile: *Module.require node:internal/modules/cjs/loader:997:36
      4    1.2%        LazyCompile: ~resolvePackageTargetString node:internal/modules/esm/resolve:488:36
      4  100.0%          LazyCompile: ~resolvePackageTarget node:internal/modules/esm/resolve:553:30
      4  100.0%            LazyCompile: ~resolvePackageTarget node:internal/modules/esm/resolve:553:30
      4    1.2%        LazyCompile: *parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/minimatch/minimatch.js:296:16
      4  100.0%          /usr/local/lib/nodejs/bin/node
      4  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/minimatch/minimatch.js:196:26
      4    1.2%        Function: ^FastBuffer node:internal/buffer:958:14
      4  100.0%          Function: ^createUnsafeBuffer node:internal/buffer:1059:28
      2   50.0%            Function: ^allocate node:buffer:398:18
      1   25.0%            Function: ^createPool node:buffer:151:20
      1   25.0%            Function: ^allocUnsafeSlow node:buffer:383:50
      4    1.2%        Function: ^ExpressHandlebars._renderTemplate /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:321:60
      4  100.0%          Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      4  100.0%            LazyCompile: *step /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:31:18
    229    2.9%      Function: ^memoryUsage node:internal/process/per_thread:168:23
    229  100.0%        Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/utils/js/getInfo.js:4:17
    227   99.1%          Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/services/infoService.js:7:18
    227  100.0%            Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
    195    2.5%      Function: ^cpus node:os:133:14
    192   98.5%        Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/utils/js/getInfo.js:4:17
    189   98.4%          Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/services/infoService.js:7:18
    189  100.0%            Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
      3    1.6%          LazyCompile: ~getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/services/infoService.js:7:18
      2   66.7%            Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
      1   33.3%            LazyCompile: ~getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
      3    1.5%        LazyCompile: ~getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/utils/js/getInfo.js:4:17
      3  100.0%          LazyCompile: ~getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/services/infoService.js:7:18
      3  100.0%            LazyCompile: ~getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
    178    2.3%      Function: ^writevGeneric node:internal/stream_base_commons:122:23
    178  100.0%        Function: ^Socket._writeGeneric node:net:769:42
    177   99.4%          Function: ^Socket._writev node:net:801:36
    175   98.9%            Function: ^doWrite node:internal/streams/writable:398:17
      2    1.1%            LazyCompile: ~doWrite node:internal/streams/writable:398:17
    146    1.9%      Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
    122   83.6%        Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
     20   16.4%          Function: ~<anonymous> node:crypto:1:1
     20  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     16   13.1%          Function: ~<anonymous> node:https:1:1
     16  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     14   11.5%          Function: ~<anonymous> node:internal/child_process:1:1
     14  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      9    7.4%          Function: ~<anonymous> node:tls:1:1
      9  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      7    5.7%          Function: ~<anonymous> node:_http_server:1:1
      7  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      6    4.9%          Function: ~<anonymous> node:internal/cluster/primary:1:1
      6  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      6    4.9%          Function: ~<anonymous> node:child_process:1:1
      6  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    3.3%          LazyCompile: ~lazyRequire node:internal/crypto/util:67:21
      4  100.0%            LazyCompile: ~get node:crypto:287:8
      4    3.3%          LazyCompile: ~initCJSParse node:internal/modules/esm/translators:58:28
      4  100.0%            LazyCompile: ~commonjsStrategy node:internal/modules/esm/translators:146:60
      4    3.3%          Function: ~<anonymous> node:internal/crypto/hkdf:1:1
      4  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    3.3%          Function: ~<anonymous> node:assert:1:1
      4  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    3.3%          Function: ~<anonymous> node:_tls_wrap:1:1
      4  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3    2.5%          Function: ~<anonymous> node:internal/tls/secure-context:1:1
      3  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3    2.5%          Function: ~<anonymous> node:_tls_common:1:1
      3  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.6%          LazyCompile: ~lazyLoadStreams node:fs:2845:25
      2  100.0%            LazyCompile: ~get ReadStream node:fs:2988:17
      2    1.6%          LazyCompile: ~get node:dns:334:8
      2  100.0%            /usr/local/lib/nodejs/bin/node
      2    1.6%          Function: ~<anonymous> node:dns:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.6%          Function: ~<anonymous> node:cluster:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.6%          Function: ~<anonymous> node:_http_common:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     13    8.9%        Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
     13  100.0%          Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
     13  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     11    7.5%        LazyCompile: ~compileForPublicLoader node:internal/bootstrap/loaders:246:25
     10   90.9%          LazyCompile: ~loadNativeModule node:internal/modules/cjs/helpers:44:26
     10  100.0%            LazyCompile: ~builtinStrategy node:internal/modules/esm/translators:252:58
      1    9.1%          Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      1  100.0%            LazyCompile: ~Module._load node:internal/modules/cjs/loader:757:24
    121    1.6%      Function: ^readFileAfterOpen node:fs:310:27
    107    1.4%      Function: ^slice node:buffer:594:12
     37   34.6%        LazyCompile: *toString node:buffer:783:46
     36   97.3%          Function: ^readFileAfterClose node:internal/fs/read_file_context:46:28
      1    2.7%          Function: ^deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
      1  100.0%            Function: ^deserialize /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:36:21
     32   29.9%        Function: ^toString node:buffer:783:46
     16   50.0%          Function: ^readFileSync node:fs:450:22
     16  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      6   18.8%          Function: ^readFileAfterClose node:internal/fs/read_file_context:46:28
      6   18.8%          Function: ^deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
      3   50.0%            Function: ^deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
      3   50.0%            Function: ^deserialize /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:36:21
      2    6.3%          LazyCompile: ~deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
      2  100.0%            LazyCompile: ~deserialize /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:36:21
      1    3.1%          Function: ^readFileHandle node:internal/fs/promises:359:30
      1  100.0%            /usr/local/lib/nodejs/bin/node
      1    3.1%          Function: ^getValidatedString /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:641:28
      1  100.0%            Function: ^deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
     23   21.5%        LazyCompile: *readFileAfterClose node:internal/fs/read_file_context:46:28
     15   14.0%        LazyCompile: *readFileSync node:fs:450:22
     14   93.3%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      7   50.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      7   50.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    6.7%          LazyCompile: ~Module._extensions..json node:internal/modules/cjs/loader:1162:39
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
    106    1.4%      Function: ^read node:internal/fs/read_file_context:85:7
    106  100.0%        Function: ^readFileAfterStat node:fs:326:27
     88    1.1%      Function: ^close node:internal/fs/read_file_context:111:8
     88  100.0%        Function: ^readFileAfterRead node:internal/fs/read_file_context:25:27
     81    1.0%      Function: ^stat node:fs:1454:14
     81  100.0%        Function: ^sendFile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:716:51
     80   98.8%          Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
     80  100.0%            Function: ^serveStatic /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/serve-static/index.js:72:31
      1    1.2%          LazyCompile: ~pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
      1  100.0%            LazyCompile: ~serveStatic /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/serve-static/index.js:72:31
     79    1.0%      Function: ^handleWriteReq node:internal/stream_base_commons:45:24
     79  100.0%        Function: ^writeGeneric node:internal/stream_base_commons:147:22
     73   92.4%          Function: ^Socket._writeGeneric node:net:769:42
     73  100.0%            Function: ^Socket._write node:net:806:35
      6    7.6%          LazyCompile: *_write node:internal/streams/writable:283:16
      6  100.0%            Function: ^Writable.write node:internal/streams/writable:333:36

    559    3.6%  /usr/lib/x86_64-linux-gnu/libc.so.6
    276   49.4%    /usr/local/lib/nodejs/bin/node
     68   24.6%      /usr/local/lib/nodejs/bin/node
      6    8.8%        LazyCompile: *quotedString /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:118:38
      6  100.0%          Function: ^pushSource /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:881:34
      5   83.3%            Function: ^append /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:394:26
      1   16.7%            Function: ^appendEscaped /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:416:40
      4    5.9%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
      3   75.0%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      2   66.7%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      1   33.3%            Function: ^trySelf node:internal/modules/cjs/loader:441:17
      1   25.0%          Function: ^resolveExports node:internal/modules/cjs/loader:472:24
      1  100.0%            Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      4    5.9%        Function: ^FastBuffer node:internal/buffer:958:14
      4  100.0%          Function: ^createUnsafeBuffer node:internal/buffer:1059:28
      2   50.0%            Function: ^allocate node:buffer:398:18
      1   25.0%            Function: ^createPool node:buffer:151:20
      1   25.0%            Function: ^allocUnsafeSlow node:buffer:383:50
      3    4.4%        LazyCompile: *parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      3  100.0%          Function: ^parseWithoutProcessing /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      2   66.7%            LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      1   33.3%            Function: ^parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:51:15
      3    4.4%        LazyCompile: *compile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      3  100.0%          Function: ^compileChildren /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:805:44
      3  100.0%            LazyCompile: *compile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      3    4.4%        Function: ^mergeSource /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:267:36
      3  100.0%          LazyCompile: *compile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      2   66.7%            Function: ^compileChildren /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:805:44
      1   33.3%            LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      3    4.4%        Function: ^ExpressHandlebars._renderTemplate /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:321:60
      3  100.0%          Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      3  100.0%            LazyCompile: *step /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      3    4.4%        Function: ^<anonymous> node:internal/fs/utils:357:35
      3  100.0%          Function: ^<anonymous> node:internal/fs/utils:668:38
      2   66.7%            Function: ^<anonymous> node:internal/fs/utils:680:42
      1   33.3%            LazyCompile: *readFileSync node:fs:450:22
      2    2.9%        LazyCompile: *reduceToSingleString node:internal/util/inspect:1902:30
      2  100.0%          LazyCompile: *formatRaw node:internal/util/inspect:820:19
      2  100.0%            LazyCompile: *formatValue node:internal/util/inspect:745:21
      2    2.9%        LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:478:32
      2  100.0%          Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      2  100.0%            Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      2    2.9%        LazyCompile: *getStringWidth node:internal/util/inspect:2181:43
      2  100.0%          Function: ^groupArrayElements node:internal/util/inspect:1338:28
      1   50.0%            LazyCompile: *reduceToSingleString node:internal/util/inspect:1902:30
      1   50.0%            Function: ^reduceToSingleString node:internal/util/inspect:1902:30
      2    2.9%        LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      1   50.0%          LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
      1  100.0%            LazyCompile: *RES /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/inflight/inflight.js:18:28
      1   50.0%          Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      1  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
      2    2.9%        LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      2  100.0%          LazyCompile: *step /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      2  100.0%            LazyCompile: *fulfilled /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:21:27
      2    2.9%        Function: ^stat node:internal/modules/cjs/loader:151:14
      1   50.0%          Function: ^tryFile node:internal/modules/cjs/loader:384:17
      1  100.0%            Function: ^tryExtensions node:internal/modules/cjs/loader:400:23
      1   50.0%          Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      1  100.0%            Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      2    2.9%        Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      2  100.0%          Function: ^trySelf node:internal/modules/cjs/loader:441:17
      2  100.0%            Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
