Statistical profiling result from nodebug-v8.log, (13639 ticks, 20 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  Function: ^readdirCb /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:547:20
      1    0.0%    0.0%  Function: ^readPackage node:internal/modules/cjs/loader:290:21
      1    0.0%    0.0%  Function: ^readFileAfterStat node:fs:326:27
      1    0.0%    0.0%  Function: ^readFileAfterOpen node:fs:310:27
      1    0.0%    0.0%  Function: ^read node:internal/modules/package_json_reader:16:14
      1    0.0%    0.0%  Function: ^pushSource /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:881:34
      1    0.0%    0.0%  Function: ^programExpression /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:847:48
      1    0.0%    0.0%  Function: ^processPromiseRejections node:internal/process/promises:211:34
      1    0.0%    0.0%  Function: ^process.cwd /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/graceful-fs/polyfills.js:8:23
      1    0.0%    0.0%  Function: ^prepareMustache /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:99:25
      1    0.0%    0.0%  Function: ^popStack /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:960:30
      1    0.0%    0.0%  Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:510:43
      1    0.0%    0.0%  Function: ^pathToFileURL node:internal/url:1455:23
      1    0.0%    0.0%  Function: ^parserOnHeadersComplete node:_http_common:77:33
      1    0.0%    0.0%  Function: ^parseWithoutProcessing /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      1    0.0%    0.0%  Function: ^parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/content-type/index.js:106:16
      1    0.0%    0.0%  Function: ^onstat /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:721:33
      1    0.0%    0.0%  Function: ^onResponseHeaders /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/compression/index.js:140:47
      1    0.0%    0.0%  Function: ^onHeaders /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/on-headers/index.js:56:20
      1    0.0%    0.0%  Function: ^omitRight /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:188:19
      1    0.0%    0.0%  Function: ^objectLiteral /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:123:40
      1    0.0%    0.0%  Function: ^normalizeString node:path:66:25
      1    0.0%    0.0%  Function: ^normalizeEncoding node:internal/util:160:27
      1    0.0%    0.0%  Function: ^multiplication32 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/faker/vendor/mersenne.js:88:29
      1    0.0%    0.0%  Function: ^makeres /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/inflight/inflight.js:17:18
      1    0.0%    0.0%  Function: ^makeRequireFunction node:internal/modules/cjs/helpers:58:29
      1    0.0%    0.0%  Function: ^listenerCount node:events:858:23
      1    0.0%    0.0%  Function: ^isstats /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/etag/index.js:104:18
      1    0.0%    0.0%  Function: ^isInt32 node:internal/validators:36:17
      1    0.0%    0.0%  Function: ^isInline /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:956:30
      1    0.0%    0.0%  Function: ^isEmpty /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/tarn/dist/Pool.js:143:12
      1    0.0%    0.0%  Function: ^internalBinding node:internal/bootstrap/loaders:164:45
      1    0.0%    0.0%  Function: ^getcookie /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/index.js:529:19
      1    0.0%    0.0%  Function: ^getPathFromURLPosix node:internal/url:1395:29
      1    0.0%    0.0%  Function: ^getPackageScopeConfig node:internal/modules/esm/resolve:248:31
      1    0.0%    0.0%  Function: ^getLevelForCategory /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/log4js/lib/categories.js:198:29
      1    0.0%    0.0%  Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/services/infoService.js:7:18
      1    0.0%    0.0%  Function: ^getInfo file:///home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/components/info/controllers/infoController.js:5:18
      1    0.0%    0.0%  Function: ^getHeader node:_http_outgoing:590:57
      1    0.0%    0.0%  Function: ^get node:internal/bootstrap/pre_execution:319:8
      1    0.0%    0.0%  Function: ^format /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/content-type/index.js:65:17
      1    0.0%    0.0%  Function: ^fn node:internal/util:345:14
      1    0.0%    0.0%  Function: ^finalhandler /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/finalhandler/index.js:77:23
      1    0.0%    0.0%  Function: ^execIteration /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/helpers/each.js:39:27
      1    0.0%    0.0%  Function: ^escapeExpression /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/utils.js:77:26
      1    0.0%    0.0%  Function: ^endReadableNT node:internal/streams/readable:1338:23
      1    0.0%    0.0%  Function: ^enabledHooksExist node:internal/async_hooks:475:27
      1    0.0%    0.0%  Function: ^enabled /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/application.js:421:31
      1    0.0%    0.0%  Function: ^empty /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:97:24
      1    0.0%    0.0%  Function: ^emit node:events:474:44
      1    0.0%    0.0%  Function: ^each /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:91:22
      1    0.0%    0.0%  Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/router/route.js:98:45
      1    0.0%    0.0%  Function: ^deserializeObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:65:27
      1    0.0%    0.0%  Function: ^debug /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^createProtoAccessControl /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/internal/proto-access.js:19:34
      1    0.0%    0.0%  Function: ^createNewLookupObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/internal/create-new-lookup-object.js:15:31
      1    0.0%    0.0%  Function: ^cors /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:159:16
      1    0.0%    0.0%  Function: ^configForCategory /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/log4js/lib/categories.js:174:27
      1    0.0%    0.0%  Function: ^compileProgram /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:87:42
      1    0.0%    0.0%  Function: ^compileFunction node:vm:308:25
      1    0.0%    0.0%  Function: ^closeSync node:fs:526:19
      1    0.0%    0.0%  Function: ^clearStateChar /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/minimatch/minimatch.js:328:27
      1    0.0%    0.0%  Function: ^checkRevision /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/runtime.js:34:23
      1    0.0%    0.0%  Function: ^castChunk /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:52:19
      1    0.0%    0.0%  Function: ^callback node:internal/streams/writable:550:44
      1    0.0%    0.0%  Function: ^blockParamIndex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:461:44
      1    0.0%    0.0%  Function: ^begin /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:533:34
      1    0.0%    0.0%  Function: ^basename node:path:1306:11
      1    0.0%    0.0%  Function: ^appendContent /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:375:40
      1    0.0%    0.0%  Function: ^aliasable /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1006:32
      1    0.0%    0.0%  Function: ^addListeners /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/compression/index.js:229:23
      1    0.0%    0.0%  Function: ^_unrefTimer node:net:417:52
      1    0.0%    0.0%  Function: ^_storeHeader node:_http_outgoing:374:22
      1    0.0%    0.0%  Function: ^Writable.uncork node:internal/streams/writable:341:37
      1    0.0%    0.0%  Function: ^Writable node:internal/streams/writable:219:18
      1    0.0%    0.0%  Function: ^Timeout.refresh node:internal/timers:210:37
      1    0.0%    0.0%  Function: ^Socket.resume node:net:630:35
      1    0.0%    0.0%  Function: ^Socket._writeGeneric node:net:769:42
      1    0.0%    0.0%  Function: ^ServerResponse node:_http_server:178:24
      1    0.0%    0.0%  Function: ^ReadFileContext node:internal/fs/read_file_context:72:14
      1    0.0%    0.0%  Function: ^Module.require node:internal/modules/cjs/loader:997:36
      1    0.0%    0.0%  Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    0.0%    0.0%  Function: ^Module._resolveLookupPaths node:internal/modules/cjs/loader:667:38
      1    0.0%    0.0%  Function: ^Module._load node:internal/modules/cjs/loader:757:24
      1    0.0%    0.0%  Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      1    0.0%    0.0%  Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
      1    0.0%    0.0%  Function: ^Literal /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:20:17
      1    0.0%    0.0%  Function: ^Hash node:internal/crypto/hash:58:14
      1    0.0%    0.0%  Function: ^Glob._readdir /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:522:36
      1    0.0%    0.0%  Function: ^Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      1    0.0%    0.0%  Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      1    0.0%    0.0%  Function: ^Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      1    0.0%    0.0%  Function: ^ExpressHandlebars._resolveViewsPath /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:404:62
      1    0.0%    0.0%  Function: ^EventEmitter.init node:events:326:29
      1    0.0%    0.0%  Function: ^Cookie /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/session/cookie.js:25:46
      1    0.0%    0.0%  Function: ^BlockStatement /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:130:42
      1    0.0%    0.0%  Function: ^<anonymous> node:path:1082:10
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:668:38
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:357:35
      1    0.0%    0.0%  Function: ^<anonymous> node:fs:197:10
      1    0.0%    0.0%  Function: ^<anonymous> node:buffer:349:36
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/log4js/lib/log4js.js:42:29
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:274:31
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:235:48
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:85:24
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/graceful-fs/graceful-fs.js:118:50
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/index.js:598:43
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:98:47
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:95:57
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:164:57
      1    0.0%    0.0%  Function: *wasm-function[15]

 [C++]:
   ticks  total  nonlib   name
    460    3.4%   17.5%  pthread_cond_signal@@GLIBC_2.3.2
    406    3.0%   15.4%  __write@@GLIBC_2.2.5
    172    1.3%    6.5%  fwrite@@GLIBC_2.2.5
    111    0.8%    4.2%  epoll_pwait@@GLIBC_2.6
     73    0.5%    2.8%  __read@@GLIBC_2.2.5
     55    0.4%    2.1%  syscall@@GLIBC_2.2.5
     46    0.3%    1.7%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
     38    0.3%    1.4%  __libc_malloc@@GLIBC_2.2.5
     34    0.2%    1.3%  _IO_file_xsputn@@GLIBC_2.2.5
     31    0.2%    1.2%  __open@@GLIBC_2.2.5
     22    0.2%    0.8%  __mprotect@@GLIBC_PRIVATE
     15    0.1%    0.6%  cfree@GLIBC_2.2.5
     15    0.1%    0.6%  __pthread_mutex_lock@GLIBC_2.2.5
     14    0.1%    0.5%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
     13    0.1%    0.5%  __pthread_mutex_unlock@GLIBC_2.2.5
     11    0.1%    0.4%  __pthread_rwlock_unlock@GLIBC_2.2.5
     11    0.1%    0.4%  __munmap@@GLIBC_PRIVATE
      8    0.1%    0.3%  __close_nocancel@@GLIBC_PRIVATE
      8    0.1%    0.3%  __clock_gettime@@GLIBC_PRIVATE
      6    0.0%    0.2%  fstatat@@GLIBC_2.33
      6    0.0%    0.2%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      6    0.0%    0.2%  __errno_location@@GLIBC_2.2.5
      5    0.0%    0.2%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      5    0.0%    0.2%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      5    0.0%    0.2%  operator new(unsigned long)@@GLIBCXX_3.4
      4    0.0%    0.2%  std::ostream& std::ostream::_M_insert<long>(long)@@GLIBCXX_3.4.9
      4    0.0%    0.2%  operator delete[](void*)@@GLIBCXX_3.4
      3    0.0%    0.1%  std::ostream::operator<<(int)@@GLIBCXX_3.4
      3    0.0%    0.1%  fgets@@GLIBC_2.2.5
      3    0.0%    0.1%  __mmap@@GLIBC_PRIVATE
      3    0.0%    0.1%  __lll_lock_wake_private@@GLIBC_PRIVATE
      3    0.0%    0.1%  __getpid@@GLIBC_2.2.5
      2    0.0%    0.1%  std::ostream::flush()@@GLIBCXX_3.4
      2    0.0%    0.1%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      2    0.0%    0.1%  std::locale::id::_M_id() const@@GLIBCXX_3.4
      2    0.0%    0.1%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const@@GLIBCXX_3.4.18
      2    0.0%    0.1%  std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const@@GLIBCXX_3.4.18
      2    0.0%    0.1%  operator delete(void*)@@GLIBCXX_3.4
      2    0.0%    0.1%  fputc@@GLIBC_2.2.5
      2    0.0%    0.1%  fflush@@GLIBC_2.2.5
      2    0.0%    0.1%  __pthread_once@GLIBC_2.2.5
      2    0.0%    0.1%  __pthread_getspecific@GLIBC_2.2.5
      2    0.0%    0.1%  _IO_setb@@GLIBC_2.2.5
      2    0.0%    0.1%  _IO_getline_info@@GLIBC_2.2.5
      2    0.0%    0.1%  _IO_default_xsputn@@GLIBC_2.2.5
      1    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<unsigned long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostream::put(char)@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostream& std::ostream::_M_insert<unsigned long>(unsigned long)@@GLIBCXX_3.4.9
      1    0.0%    0.0%  std::__detail::_List_node_base::_M_hook(std::__detail::_List_node_base*)@@GLIBCXX_3.4.15
      1    0.0%    0.0%  shutdown@@GLIBC_2.2.5
      1    0.0%    0.0%  pthread_cond_broadcast@@GLIBC_2.3.2
      1    0.0%    0.0%  operator new[](unsigned long)@@GLIBCXX_3.4
      1    0.0%    0.0%  brk@@GLIBC_2.2.5
      1    0.0%    0.0%  __sysconf@@GLIBC_2.2.5
      1    0.0%    0.0%  __pthread_rwlock_tryrdlock@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_underflow@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_sync@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_doallocate@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_doallocbuf@@GLIBC_2.2.5

 [Summary]:
   ticks  total  nonlib   name
    977    7.2%   37.1%  JavaScript
   1639   12.0%   62.2%  C++
    359    2.6%   13.6%  GC
  11003   80.7%          Shared libraries
     20    0.1%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
    441   32.4%    3.2%  pthread_cond_signal@@GLIBC_2.3.2
    343   25.2%    2.5%  __write@@GLIBC_2.2.5
    167   12.3%    1.2%  fwrite@@GLIBC_2.2.5
     60    4.4%    0.4%  __read@@GLIBC_2.2.5
     55    4.0%    0.4%  syscall@@GLIBC_2.2.5
     44    3.2%    0.3%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
     34    2.5%    0.2%  __libc_malloc@@GLIBC_2.2.5
     31    2.3%    0.2%  __open@@GLIBC_2.2.5
     30    2.2%    0.2%  _IO_file_xsputn@@GLIBC_2.2.5
     18    1.3%    0.1%  __mprotect@@GLIBC_PRIVATE
     13    1.0%    0.1%  __pthread_mutex_unlock@GLIBC_2.2.5
     12    0.9%    0.1%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
     12    0.9%    0.1%  __pthread_mutex_lock@GLIBC_2.2.5
      9    0.7%    0.1%  cfree@GLIBC_2.2.5
      8    0.6%    0.1%  __close_nocancel@@GLIBC_PRIVATE
      7    0.5%    0.1%  __clock_gettime@@GLIBC_PRIVATE
      6    0.4%    0.0%  fstatat@@GLIBC_2.33
      6    0.4%    0.0%  __pthread_rwlock_unlock@GLIBC_2.2.5
      5    0.4%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      5    0.4%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      4    0.3%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)@@GLIBCXX_3.4.9
      4    0.3%    0.0%  operator new(unsigned long)@@GLIBCXX_3.4
      4    0.3%    0.0%  operator delete[](void*)@@GLIBCXX_3.4
      4    0.3%    0.0%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      3    0.2%    0.0%  std::ostream::operator<<(int)@@GLIBCXX_3.4
      3    0.2%    0.0%  fgets@@GLIBC_2.2.5
      2    0.1%    0.0%  std::ostream::flush()@@GLIBCXX_3.4
      2    0.1%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      2    0.1%    0.0%  std::locale::id::_M_id() const@@GLIBCXX_3.4
      2    0.1%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const@@GLIBCXX_3.4.18
      2    0.1%    0.0%  std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const@@GLIBCXX_3.4.18
      2    0.1%    0.0%  operator delete(void*)@@GLIBCXX_3.4
      2    0.1%    0.0%  fflush@@GLIBC_2.2.5
      2    0.1%    0.0%  __pthread_once@GLIBC_2.2.5
      2    0.1%    0.0%  _IO_setb@@GLIBC_2.2.5
      2    0.1%    0.0%  _IO_getline_info@@GLIBC_2.2.5
      2    0.1%    0.0%  _IO_default_xsputn@@GLIBC_2.2.5
      1    0.1%    0.0%  std::ostream::put(char)@@GLIBCXX_3.4
      1    0.1%    0.0%  std::__detail::_List_node_base::_M_hook(std::__detail::_List_node_base*)@@GLIBCXX_3.4.15
      1    0.1%    0.0%  operator new[](unsigned long)@@GLIBCXX_3.4
      1    0.1%    0.0%  fputc@@GLIBC_2.2.5
      1    0.1%    0.0%  __sysconf@@GLIBC_2.2.5
      1    0.1%    0.0%  __pthread_rwlock_tryrdlock@GLIBC_2.2.5
      1    0.1%    0.0%  __munmap@@GLIBC_PRIVATE
      1    0.1%    0.0%  __errno_location@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_underflow@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_sync@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_doallocate@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_doallocbuf@@GLIBC_2.2.5

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
  10546   77.3%  /usr/local/lib/nodejs/bin/node
   7036   66.7%    /usr/local/lib/nodejs/bin/node
   2254   32.0%      Function: ^compileFunction node:vm:308:25
   1314   58.3%        Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
   1314  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
   1285   97.8%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     29    2.2%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
    921   40.9%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
    921  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
    522   56.7%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
    399   43.3%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
    244    3.5%      /usr/local/lib/nodejs/bin/node
     20    8.2%        LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
     11   55.0%          LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
     11  100.0%            LazyCompile: *RES /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/inflight/inflight.js:18:28
      9   45.0%          Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      9  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
     19    7.8%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
     19  100.0%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
     12   63.2%            Function: ^trySelf node:internal/modules/cjs/loader:441:17
      5   26.3%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      2   10.5%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
     12    4.9%        Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:204:37
     12  100.0%          Function: ^optionsCallback /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:198:34
     12  100.0%            Function: ^corsMiddleware /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:203:35
     11    4.5%        /usr/local/lib/nodejs/bin/node
      6   54.5%          LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      4   66.7%            LazyCompile: *<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
      2   33.3%            Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      2   18.2%          Function: ^Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      2  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      1    9.1%          LazyCompile: *Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      1  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      1    9.1%          Function: ~<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/fs-extra/lib/fs/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
      1    9.1%          Function: ^Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
