Statistical profiling result from debug-v8.log, (13757 ticks, 29 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  Function: ^omitLeft /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:206:18
      1    0.0%    0.0%  Function: ^ok node:assert:409:12
      1    0.0%    0.0%  Function: ^multiplication32 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/faker/vendor/mersenne.js:88:29
      1    0.0%    0.0%  Function: ^memoryUsage node:internal/process/per_thread:168:23
      1    0.0%    0.0%  Function: ^maybeMap /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/qs/lib/utils.js:230:33
      1    0.0%    0.0%  Function: ^makeAbs /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/common.js:199:18
      1    0.0%    0.0%  Function: ^main /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/runtime.js:207:18
      1    0.0%    0.0%  Function: ^lookupProperty /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/runtime.js:118:44
      1    0.0%    0.0%  Function: ^listOnTimeout node:internal/timers:507:25
      1    0.0%    0.0%  Function: ^join node:path:1166:7
      1    0.0%    0.0%  Function: ^isNextWhitespace /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:165:26
      1    0.0%    0.0%  Function: ^invokeKnownHelper /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:682:48
      1    0.0%    0.0%  Function: ^internalNameLookup /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:66:50
      1    0.0%    0.0%  Function: ^initData /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/runtime.js:342:18
      1    0.0%    0.0%  Function: ^initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  Function: ^importModuleDynamicallyWrap node:internal/vm/module:435:37
      1    0.0%    0.0%  Function: ^highWaterMarkFrom node:internal/streams/state:10:27
      1    0.0%    0.0%  Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/router/index.js:136:31
      1    0.0%    0.0%  Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express/lib/application.js:158:29
      1    0.0%    0.0%  Function: ^go$readFile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/graceful-fs/graceful-fs.js:117:26
      1    0.0%    0.0%  Function: ^getValidatedString /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/bson/lib/parser/deserializer.js:641:28
      1    0.0%    0.0%  Function: ^getTimerDuration node:internal/timers:383:26
      1    0.0%    0.0%  Function: ^getOwn node:internal/bootstrap/loaders:180:16
      1    0.0%    0.0%  Function: ^get pathname node:internal/url:875:15
      1    0.0%    0.0%  Function: ^get node:internal/streams/writable:837:8
      1    0.0%    0.0%  Function: ^get node:internal/streams/duplex:94:8
      1    0.0%    0.0%  Function: ^get node:internal/bootstrap/pre_execution:307:8
      1    0.0%    0.0%  Function: ^get /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/debug/src/common.js:125:9
      1    0.0%    0.0%  Function: ^fresh /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/parseurl/index.js:153:16
      1    0.0%    0.0%  Function: ^fn node:internal/util:345:14
      1    0.0%    0.0%  Function: ^extname node:path:1385:10
      1    0.0%    0.0%  Function: ^extend /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/utils.js:28:16
      1    0.0%    0.0%  Function: ^etag /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/etag/index.js:70:15
      1    0.0%    0.0%  Function: ^error /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/serve-static/index.js:115:39
      1    0.0%    0.0%  Function: ^error /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:267:45
      1    0.0%    0.0%  Function: ^end /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/index.js:250:27
      1    0.0%    0.0%  Function: ^emitStatistics node:internal/http:36:24
      1    0.0%    0.0%  Function: ^digest node:internal/crypto/hash:115:40
      1    0.0%    0.0%  Function: ^defaultLoad node:internal/modules/esm/load:13:27
      1    0.0%    0.0%  Function: ^debug /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^debug /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/debug/src/common.js:66:17
      1    0.0%    0.0%  Function: ^debug /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/body-parser/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^dateFromMs node:internal/fs/utils:460:20
      1    0.0%    0.0%  Function: ^createNewLookupObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/internal/create-new-lookup-object.js:15:31
      1    0.0%    0.0%  Function: ^createError /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/http-errors/index.js:49:22
      1    0.0%    0.0%  Function: ^containsDotFile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/send/index.js:933:26
      1    0.0%    0.0%  Function: ^compressible /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/compressible/index.js:41:23
      1    0.0%    0.0%  Function: ^compileInput /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:507:24
      1    0.0%    0.0%  Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    0.0%    0.0%  Function: ^compile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:63:28
      1    0.0%    0.0%  Function: ^compile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:490:17
      1    0.0%    0.0%  Function: ^compact /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/qs/lib/utils.js:190:31
      1    0.0%    0.0%  Function: ^cloneObject /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/mongoose/lib/helpers/clone.js:119:21
      1    0.0%    0.0%  Function: ^clearTimeout node:timers:184:22
      1    0.0%    0.0%  Function: ^classifySexpr /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:363:40
      1    0.0%    0.0%  Function: ^checkListener node:events:257:23
      1    0.0%    0.0%  Function: ^canBeRequiredByUsers node:internal/bootstrap/loaders:240:30
      1    0.0%    0.0%  Function: ^callback node:internal/streams/writable:550:44
      1    0.0%    0.0%  Function: ^attempt /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/passport/lib/middleware/authenticate.js:180:22
      1    0.0%    0.0%  Function: ^assertSize node:internal/crypto/random:75:20
      1    0.0%    0.0%  Function: ^appendEscaped /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:416:40
      1    0.0%    0.0%  Function: ^append /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:394:26
      1    0.0%    0.0%  Function: ^allocUnsafeSlow node:buffer:383:50
      1    0.0%    0.0%  Function: ^alignPool node:buffer:159:19
      1    0.0%    0.0%  Function: ^adopt /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:19:19
      1    0.0%    0.0%  Function: ^addition32 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/faker/vendor/mersenne.js:83:23
      1    0.0%    0.0%  Function: ^addChunk node:internal/streams/readable:304:18
      1    0.0%    0.0%  Function: ^_finish node:_http_server:203:52
      1    0.0%    0.0%  Function: ^_addListener node:events:554:22
      1    0.0%    0.0%  Function: ^Writable node:internal/streams/writable:219:18
      1    0.0%    0.0%  Function: ^URL node:internal/url:620:14
      1    0.0%    0.0%  Function: ^Timeout node:internal/timers:167:17
      1    0.0%    0.0%  Function: ^SubExpression /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:236:40
      1    0.0%    0.0%  Function: ^SessionStrategy.authenticate /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/passport/lib/strategies/session.js:45:50
      1    0.0%    0.0%  Function: ^Readable.resume node:internal/streams/readable:963:37
      1    0.0%    0.0%  Function: ^Readable.removeAllListeners node:internal/streams/readable:922:49
      1    0.0%    0.0%  Function: ^Readable.read node:internal/streams/readable:394:35
      1    0.0%    0.0%  Function: ^Readable.on node:internal/streams/readable:874:33
      1    0.0%    0.0%  Function: ^Module._resolveLookupPaths node:internal/modules/cjs/loader:667:38
      1    0.0%    0.0%  Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
      1    0.0%    0.0%  Function: ^Module node:internal/modules/cjs/loader:172:16
      1    0.0%    0.0%  Function: ^LoggingEvent /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/log4js/lib/LoggingEvent.js:17:14
      1    0.0%    0.0%  Function: ^Glob._readdir /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:522:36
      1    0.0%    0.0%  Function: ^Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      1    0.0%    0.0%  Function: ^Glob._processReaddir /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:365:43
      1    0.0%    0.0%  Function: ^Glob._makeAbs /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:255:36
      1    0.0%    0.0%  Function: ^Glob._emitMatch /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:451:38
      1    0.0%    0.0%  Function: ^ExpressHandlebars.getPartials /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:93:56
      1    0.0%    0.0%  Function: ^ExpressHandlebars._getFile /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:364:53
      1    0.0%    0.0%  Function: ^ExpressHandlebars._compileTemplate /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:313:61
      1    0.0%    0.0%  Function: ^EventEmitter.init node:events:326:29
      1    0.0%    0.0%  Function: ^Accepts.encoding.Accepts.encodings /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/accepts/index.js:127:40
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/validators:236:42
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:686:40
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:357:35
      1    0.0%    0.0%  Function: ^<anonymous> node:buffer:349:36
      1    0.0%    0.0%  Function: ^<anonymous> :1:1
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/common.js:139:28
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-session/index.js:220:28
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:366:57
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:30:40
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:208:81
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:181:44
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:167:47
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:164:57
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/express-handlebars/dist/express-handlebars.js:107:67
      1    0.0%    0.0%  Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/engine.io/build/server.js:479:30

 [C++]:
   ticks  total  nonlib   name
    433    3.1%   16.6%  pthread_cond_signal@@GLIBC_2.3.2
    372    2.7%   14.3%  __write@@GLIBC_2.2.5
    178    1.3%    6.8%  fwrite@@GLIBC_2.2.5
    110    0.8%    4.2%  epoll_pwait@@GLIBC_2.6
     75    0.5%    2.9%  __read@@GLIBC_2.2.5
     56    0.4%    2.2%  syscall@@GLIBC_2.2.5
     40    0.3%    1.5%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
     36    0.3%    1.4%  __libc_malloc@@GLIBC_2.2.5
     33    0.2%    1.3%  __mprotect@@GLIBC_PRIVATE
     32    0.2%    1.2%  _IO_file_xsputn@@GLIBC_2.2.5
     23    0.2%    0.9%  __open@@GLIBC_2.2.5
     17    0.1%    0.7%  __pthread_mutex_lock@GLIBC_2.2.5
     16    0.1%    0.6%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
     14    0.1%    0.5%  cfree@GLIBC_2.2.5
     13    0.1%    0.5%  __munmap@@GLIBC_PRIVATE
     10    0.1%    0.4%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      9    0.1%    0.3%  __pthread_rwlock_unlock@GLIBC_2.2.5
      7    0.1%    0.3%  __pthread_mutex_unlock@GLIBC_2.2.5
      6    0.0%    0.2%  operator new(unsigned long)@@GLIBCXX_3.4
      5    0.0%    0.2%  fgets@@GLIBC_2.2.5
      5    0.0%    0.2%  __mmap@@GLIBC_PRIVATE
      3    0.0%    0.1%  operator delete(void*)@@GLIBCXX_3.4
      3    0.0%    0.1%  _IO_default_xsputn@@GLIBC_2.2.5
      2    0.0%    0.1%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      2    0.0%    0.1%  operator new[](unsigned long)@@GLIBCXX_3.4
      2    0.0%    0.1%  operator delete[](void*)@@GLIBCXX_3.4
      2    0.0%    0.1%  getrusage@@GLIBC_2.2.5
      2    0.0%    0.1%  fstatat@@GLIBC_2.33
      2    0.0%    0.1%  fputc@@GLIBC_2.2.5
      2    0.0%    0.1%  fflush@@GLIBC_2.2.5
      2    0.0%    0.1%  accept4@@GLIBC_2.10
      2    0.0%    0.1%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      2    0.0%    0.1%  __pthread_once@GLIBC_2.2.5
      2    0.0%    0.1%  __lll_lock_wake_private@@GLIBC_PRIVATE
      2    0.0%    0.1%  __libc_realloc@@GLIBC_2.2.5
      2    0.0%    0.1%  __errno_location@@GLIBC_2.2.5
      2    0.0%    0.1%  _IO_file_write@@GLIBC_2.2.5
      1    0.0%    0.0%  std::string::reserve(unsigned long)@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<unsigned long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostream::operator<<(int)@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostream::flush()@@GLIBCXX_3.4
      1    0.0%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)@@GLIBCXX_3.4.9
      1    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::locale::id::_M_id() const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const@@GLIBCXX_3.4.18
      1    0.0%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)@@GLIBCXX_3.4
      1    0.0%    0.0%  pthread_sigmask@GLIBC_2.2.5
      1    0.0%    0.0%  llseek@GLIBC_2.2.5
      1    0.0%    0.0%  epoll_ctl@@GLIBC_2.3.2
      1    0.0%    0.0%  brk@@GLIBC_2.2.5
      1    0.0%    0.0%  __strtoul_internal@@GLIBC_2.2.5
      1    0.0%    0.0%  __pthread_rwlock_tryrdlock@GLIBC_2.2.5
      1    0.0%    0.0%  __pthread_getspecific@GLIBC_2.2.5
      1    0.0%    0.0%  __close@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_setb@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_underflow@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_sync@@GLIBC_2.2.5
      1    0.0%    0.0%  _IO_file_seekoff@@GLIBC_2.2.5

 [Summary]:
   ticks  total  nonlib   name
   1028    7.5%   39.5%  JavaScript
   1545   11.2%   59.4%  C++
    356    2.6%   13.7%  GC
  11155   81.1%          Shared libraries
     29    0.2%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
    428   33.1%    3.1%  pthread_cond_signal@@GLIBC_2.3.2
    315   24.3%    2.3%  __write@@GLIBC_2.2.5
    173   13.4%    1.3%  fwrite@@GLIBC_2.2.5
     59    4.6%    0.4%  __read@@GLIBC_2.2.5
     56    4.3%    0.4%  syscall@@GLIBC_2.2.5
     39    3.0%    0.3%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
     32    2.5%    0.2%  __libc_malloc@@GLIBC_2.2.5
     32    2.5%    0.2%  _IO_file_xsputn@@GLIBC_2.2.5
     24    1.9%    0.2%  __mprotect@@GLIBC_PRIVATE
     23    1.8%    0.2%  __open@@GLIBC_2.2.5
     15    1.2%    0.1%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
     13    1.0%    0.1%  cfree@GLIBC_2.2.5
     13    1.0%    0.1%  __pthread_mutex_lock@GLIBC_2.2.5
     10    0.8%    0.1%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      8    0.6%    0.1%  __pthread_rwlock_unlock@GLIBC_2.2.5
      6    0.5%    0.0%  operator new(unsigned long)@@GLIBCXX_3.4
      6    0.5%    0.0%  __pthread_mutex_unlock@GLIBC_2.2.5
      5    0.4%    0.0%  fgets@@GLIBC_2.2.5
      3    0.2%    0.0%  _IO_default_xsputn@@GLIBC_2.2.5
      2    0.2%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      2    0.2%    0.0%  operator new[](unsigned long)@@GLIBCXX_3.4
      2    0.2%    0.0%  operator delete[](void*)@@GLIBCXX_3.4
      2    0.2%    0.0%  operator delete(void*)@@GLIBCXX_3.4
      2    0.2%    0.0%  fstatat@@GLIBC_2.33
      2    0.2%    0.0%  fputc@@GLIBC_2.2.5
      2    0.2%    0.0%  fflush@@GLIBC_2.2.5
      2    0.2%    0.0%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      2    0.2%    0.0%  __pthread_once@GLIBC_2.2.5
      2    0.2%    0.0%  _IO_file_write@@GLIBC_2.2.5
      1    0.1%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<unsigned long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::ostream::operator<<(int)@@GLIBCXX_3.4
      1    0.1%    0.0%  std::ostream::flush()@@GLIBCXX_3.4
      1    0.1%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)@@GLIBCXX_3.4.9
      1    0.1%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::locale::id::_M_id() const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const@@GLIBCXX_3.4.18
      1    0.1%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)@@GLIBCXX_3.4
      1    0.1%    0.0%  llseek@GLIBC_2.2.5
      1    0.1%    0.0%  __strtoul_internal@@GLIBC_2.2.5
      1    0.1%    0.0%  __pthread_rwlock_tryrdlock@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_setb@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_underflow@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_sync@@GLIBC_2.2.5
      1    0.1%    0.0%  _IO_file_seekoff@@GLIBC_2.2.5

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
  10641   77.3%  /usr/local/lib/nodejs/bin/node
   7051   66.3%    /usr/local/lib/nodejs/bin/node
   2266   32.1%      Function: ^compileFunction node:vm:308:25
   1384   61.1%        Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
   1383   99.9%          Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
   1357   98.1%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     26    1.9%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
    867   38.3%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
    867  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
    497   57.3%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
    370   42.7%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
    262    3.7%      /usr/local/lib/nodejs/bin/node
     27   10.3%        LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
     22   81.5%          LazyCompile: *Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
     22  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
      5   18.5%          Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      5  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:622:43
     18    6.9%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
     18  100.0%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
     10   55.6%            Function: ^trySelf node:internal/modules/cjs/loader:441:17
      8   44.4%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     13    5.0%        /usr/local/lib/nodejs/bin/node
      7   53.8%          LazyCompile: *Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      5   71.4%            LazyCompile: *Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      2   28.6%            Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      2   15.4%          Function: ^Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      2  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      2   15.4%          Function: ^Glob._process /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:295:36
      2  100.0%            Function: ^Glob._processGlobStar2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:628:45
      1    7.7%          LazyCompile: *Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
      1  100.0%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:367:43
      1    7.7%          /usr/local/lib/nodejs/bin/node
      1  100.0%            LazyCompile: ~Glob._processReaddir2 /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/glob/glob.js:372:44
     12    4.6%        Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:204:37
     12  100.0%          Function: ^optionsCallback /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:198:34
     12  100.0%            Function: ^corsMiddleware /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/cors/lib/index.js:203:35
     10    3.8%        LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:478:32
      8   80.0%          Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      8  100.0%            Function: ^lex /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      2   20.0%          LazyCompile: *parse /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      2  100.0%            Function: ^parseWithoutProcessing /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      8    3.1%        LazyCompile: *quotedString /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:118:38
      8  100.0%          Function: ^pushSource /home/echevalier/Devel/Coder/Backend/backend_clase16/desafio/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:881:34
